543807 4052139 12.388562014588388
543808 4052134 13.388562014588388
543808 4052137 10.388562014588388
543808 4052142 12.388562014588388
543808 4052144 11.388562014588388
543808 4052147 11.388562014588388
543809 4052129 21.388562014588388
543809 4052132 17.388562014588388
543809 4052150 11.388562014588388
543810 4052127 11.388562014588388
543810 4052152 13.388562014588388
543810 4052154 11.388562014588388
543810 4052156 4.388562014588388
543811 4052156 1.3885620145883877
543812 4052122 10.388562014588388
543812 4052125 13.388562014588388
543813 4052120 6.388562014588388
543813 4052155 -2.6114379854116123
543814 4052115 7.388562014588388
543814 4052118 8.388562014588388
543815 4052108 9.388562014588388
543815 4052110 6.388562014588388
543815 4052113 7.388562014588388
543815 4052156 -4.611437985411612
543816 4052103 8.388562014588388
543816 4052106 9.388562014588388
543817 4052098 10.388562014588388
543817 4052101 9.388562014588388
543818 4052095 4.388562014588388
543818 4052156 -8.611437985411612
543819 4052088 2.3885620145883877
543819 4052090 2.3885620145883877
543819 4052093 0.3885620145883877
543820 4052086 5.388562014588388
543821 4052083 4.388562014588388
543821 4052157 -5.611437985411612
543823 4052081 7.388562014588388
543823 4052157 -7.611437985411612
543824 4052073 6.388562014588388
543824 4052076 2.3885620145883877
543824 4052079 7.388562014588388
543825 4052063 -1.6114379854116123
543825 4052066 9.388562014588388
543825 4052068 8.388562014588388
543825 4052071 5.388562014588388
543826 4052061 7.388562014588388
543826 4052157 -4.611437985411612
543827 4052059 7.388562014588388
543828 4052056 9.388562014588388
543828 4052157 -4.611437985411612
543829 4052051 13.388562014588388
543829 4052054 8.388562014588388
543830 4052049 11.388562014588388
543831 4052044 6.388562014588388
543831 4052047 6.388562014588388
543831 4052157 -1.6114379854116123
543832 4052042 4.388562014588388
543833 4052037 3.3885620145883877
543833 4052039 8.388562014588388
543833 4052157 -3.6114379854116123
543834 4052029 2.3885620145883877
543834 4052032 1.3885620145883877
543834 4052034 5.388562014588388
543835 4051057 -10.611437985411612
543835 4051059 -13.611437985411612
543835 4052007 4.388562014588388
543835 4052010 5.388562014588388
543835 4052012 13.388562014588388
543835 4052014 20.388562014588388
543835 4052017 11.388562014588388
543835 4052020 8.388562014588388
543835 4052022 9.388562014588388
543835 4052025 9.388562014588388
543835 4052027 5.388562014588388
543836 4051019 -17.611437985411612
543836 4051021 -15.611437985411612
543836 4051023 -15.611437985411612
543836 4051026 -14.611437985411612
543836 4051052 -16.611437985411612
543836 4051055 -13.611437985411612
543836 4051062 -14.611437985411612
543836 4051064 -16.611437985411612
543836 4051066 -15.611437985411612
543836 4051933 7.388562014588388
543836 4051935 4.388562014588388
543836 4051940 1.3885620145883877
543836 4051943 5.388562014588388
543836 4051945 6.388562014588388
543836 4051950 10.388562014588388
543836 4051952 12.388562014588388
543836 4051972 7.388562014588388
543836 4051974 7.388562014588388
543836 4051994 15.388562014588388
543836 4051997 14.388562014588388
543836 4051999 10.388562014588388
543836 4052001 7.388562014588388
543836 4052004 6.388562014588388
543836 4052157 -1.6114379854116123
543837 4051017 -16.611437985411612
543837 4051028 -20.611437985411612
543837 4051050 -16.611437985411612
543837 4051069 -16.611437985411612
543837 4051916 10.388562014588388
543837 4051918 9.388562014588388
543837 4051921 8.388562014588388
543837 4051923 9.388562014588388
543837 4051926 11.388562014588388
543837 4051930 7.388562014588388
543837 4051938 4.388562014588388
543837 4051947 12.388562014588388
543837 4051954 9.388562014588388
543837 4051969 8.388562014588388
543837 4051976 9.388562014588388
543837 4051979 5.388562014588388
543837 4051981 11.388562014588388
543837 4051984 7.388562014588388
543837 4051986 3.3885620145883877
543837 4051989 10.388562014588388
543837 4051992 17.388562014588388
